date,close
2016-03-01,967.73
2016-04-01,994.19
2016-05-01,1035.86
2016-06-01,984.14
2016-07-01,1087.5
2016-08-01,1121.65
2016-09-01,1046.71
2016-10-01,959.14
2016-11-01,955.14
2016-12-01,918.38
2017-01-01,971.15
2017-02-01,1007.63
2017-03-01,962.87
2017-04-01,960.84
2017-05-01,930.27
2017-06-01,930.73
2017-07-01,918.9
2017-08-01,972.7
2017-09-01,964.1
2017-10-01,921.0
2017-11-01,934.05
2017-12-01,907.2
2018-01-01,990.12
2018-02-01,987.26
2018-03-01,954.57
2018-04-01,924.05
2018-05-01,904.73
2018-06-01,884.9
2018-07-01,832.0
2018-08-01,804.91
2018-09-01,804.79
2018-10-01,829.87
2018-11-01,846.19
2018-12-01,791.16
2019-01-01,806.77
2019-02-01,818.15
2019-03-01,842.81
2019-04-01,887.29
2019-05-01,833.55
2019-06-01,808.2
2019-07-01,843.95
2019-08-01,859.14
2019-09-01,944.7
2019-10-01,897.26
2019-11-01,901.8
2019-12-01,924.25
2020-01-01,987.36
2020-02-01,961.1
2020-03-01,759.0
2020-04-01,753.86
2020-05-01,790.22
2020-06-01,820.77
2020-07-01,864.64
2020-08-01,940.33
2020-09-01,907.62
2020-10-01,876.27
2020-11-01,911.55
2020-12-01,1028.0
2021-01-01,1090.95
2021-02-01,1206.7
2021-03-01,1181.0
2021-04-01,1208.81
2021-05-01,1214.0
2021-06-01,1124.0
2021-07-01,1086.48
2021-08-01,1008.73
2021-09-01,973.19
2021-10-01,1017.1
2021-11-01,1038.05
2021-12-01,944.59
2022-01-01,994.15
2022-02-01,1049.4
2022-03-01,1043.26
2022-04-01,965.0
2022-05-01,958.38
2022-06-01,956.59
2022-07-01,869.25
2022-08-01,908.65
2022-09-01,881.24
2022-10-01,914.67
2022-11-01,989.05
2022-12-01,1010.95
2023-01-01,1053.25
2023-02-01,958.85
2023-03-01,970.61
2023-04-01,1050.74
2023-05-01,1062.73
2023-06-01,970.64
2023-07-01,950.42
2023-08-01,925.0
2023-09-01,920.9
2023-10-01,891.9
2023-11-01,905.75
2023-12-01,935.47
2024-01-01,925.86
2024-02-01,894.29
2024-03-01,908.75
2024-04-01,940.18
2024-05-01,1014.68
2024-06-01,985.08
2024-07-01,978.8
2024-08-01,945.36
2024-09-01,966.7
2024-10-01,998.91
2024-11-01,965.53
2024-12-01,937.88
2025-01-01,949.23
2025-02-01,978.25
2025-03-01,980.05
2025-04-01,958.81
2025-05-01,979.5
2025-06-01,1251.48
2025-07-01,1390.99
2025-08-01,1342.53
2025-09-01,1434.91
2025-10-01,1615.55
2025-11-01,1564.79
2025-12-01,1893.43
